x,y,text
10.743993,10.997891,This idea was probably suggested by the extreme agitation I had exhibited when the mode of the murder had been described.
7.6505256,10.8826885,"I could not help being struck by the strange coincidences that had taken place during this eventful night; but, knowing that I had been conversing with several persons in the island I had inhabited about the time that the body had been found, I was perfectly tranquil as to the consequences of the affair."
8.01761,12.11032,"I feel yet parched with horror, nor can I reflect on that terrible moment without shuddering and agony."
10.903534,11.379223,"The examination, the presence of the magistrate and witnesses, passed like a dream from my memory, when I saw the lifeless form of Henry Clerval stretched before me."
10.8514805,11.510092,"I gasped for breath; and, throwing myself on the body, I exclaimed, ""Have my murderous machinations deprived you also, my dearest Henry, of life?"
8.493809,12.465379,"Two I have already destroyed; other victims await their destiny: but you, Clerval, my friend, my benefactor----""  The human frame could no longer support the agonies that I endured, and I was carried out of the room in strong convulsions."
10.974921,11.398363,"I lay for two months on the point of death: my ravings, as I afterwards heard, were frightful; I called myself the murderer of William, of Justine, and of Clerval."
8.635871,12.464892,"Sometimes I entreated my attendants to assist me in the destruction of the fiend by whom I was tormented; and at others, I felt the fingers of the monster already grasping my neck, and screamed aloud with agony and terror."
8.45792,8.514865,"Fortunately, as I spoke my native language, Mr. Kirwin alone understood me; but my gestures and bitter cries were sufficient to affright the other witnesses."
9.856415,12.740747,"Death snatches away many blooming children, the only hopes of their doating parents: how many brides and youthful lovers have been one day in the bloom of health and hope, and the next a prey for worms and the decay of the tomb!"
8.12762,12.735648,"Of what materials was I made, that I could thus resist so many shocks, which, like the turning of the wheel, continually renewed the torture?"
8.414381,11.529533,"But I was doomed to live; and, in two months, found myself as awaking from a dream, in a prison, stretched on a wretched bed, surrounded by gaolers, turnkeys, bolts, and all the miserable apparatus of a dungeon."
7.039953,11.417351,"It was morning, I remember, when I thus awoke to understanding: I had forgotten the particulars of what had happened, and only felt as if some great misfortune had suddenly overwhelmed me; but when I looked around, and saw the barred windows, and the squalidness of the room in which I was, all flashed across my memory, and I groaned bitterly."
10.83829,9.010372,"She was a hired nurse, the wife of one of the turnkeys, and her countenance expressed all those bad qualities which often characterise that class."
10.683818,8.841711,"The lines of her face were hard and rude, like that of persons accustomed to see without sympathising in sights of misery."
10.106949,9.467017,"Her tone expressed her entire indifference; she addressed me in English, and the voice struck me as one that I had heard during my sufferings:--  ""Are you better now, sir?"""
9.022819,11.376376,"I replied in the same language, with a feeble voice, ""I believe I am; but if it be all true, if indeed I did not dream, I am sorry that I am still alive to feel this misery and horror."""
10.708712,11.580182,"""For that matter,"" replied the old woman, ""if you mean about the gentleman you murdered, I believe that it were better for you if you were dead, for I fancy it will go hard with you!"
9.99216,9.950801,"However, that's none of my business; I am sent to nurse you, and get you well; I do my duty with a safe conscience; it were well if every body did the same."""
8.8378,11.653541,"I turned with loathing from the woman who could utter so unfeeling a speech to a person just saved, on the very edge of death; but I felt languid, and unable to reflect on all that had passed."
7.185067,11.5499325,"The whole series of my life appeared to me as a dream; I sometimes doubted if indeed it were all true, for it never presented itself to my mind with the force of reality."
7.472632,11.617513,"As the images that floated before me became more distinct, I grew feverish; a darkness pressed around me: no one was near me who soothed me with the gentle voice of love; no dear hand supported me."
10.833566,9.127518,"The physician came and prescribed medicines, and the old woman prepared them for me; but utter carelessness was visible in the first, and the expression of brutality was strongly marked in the visage of the second."
9.471678,9.855868,He had caused the best room in the prison to be prepared for me (wretched indeed was the best); and it was he who had provided a physician and a nurse.
9.490827,12.324359,"It is true, he seldom came to see me; for, although he ardently desired to relieve the sufferings of every human creature, he did not wish to be present at the agonies and miserable ravings of a murderer."
7.506959,9.744408,"He came, therefore, sometimes, to see that I was not neglected; but his visits were short, and with long intervals."
8.058438,11.675308,"One day, while I was gradually recovering, I was seated in a chair, my eyes half open, and my cheeks livid like those in death."
8.401177,11.6496935,"I was overcome by gloom and misery, and often reflected I had better seek death than desire to remain in a world which to me was replete with wretchedness."
11.39252,10.400329,"At one time I considered whether I should not declare myself guilty, and suffer the penalty of the law, less innocent than poor Justine had been."
10.0464115,9.524991,"His countenance expressed sympathy and compassion; he drew a chair close to mine, and addressed me in French--  ""I fear that this place is very shocking to you; can I do any thing to make you more comfortable?"""
9.837021,10.006034,"""I thank you; but all that you mention is nothing to me: on the whole earth there is no comfort which I am capable of receiving."""
9.619402,10.762322,"""I know that the sympathy of a stranger can be but of little relief to one borne down as you are by so strange a misfortune."
11.436041,10.423557,"But you will, I hope, soon quit this melancholy abode; for, doubtless, evidence can easily be brought to free you from the criminal charge."""
9.603321,11.014495,"""That is my least concern: I am, by a course of strange events, become the most miserable of mortals."
9.734552,10.734543,"""Nothing indeed could be more unfortunate and agonising than the strange chances that have lately occurred."
11.108955,10.755008,"You were thrown, by some surprising accident, on this shore, renowned for its hospitality; seized immediately, and charged with murder."
11.037389,10.939504,"The first sight that was presented to your eyes was the body of your friend, murdered in so unaccountable a manner, and placed, as it were, by some fiend across your path."""
8.787319,10.109851,"As Mr. Kirwin said this, notwithstanding the agitation I endured on this retrospect of my sufferings, I also felt considerable surprise at the knowledge he seemed to possess concerning me."
10.588269,10.155596,"I suppose some astonishment was exhibited in my countenance; for Mr. Kirwin hastened to say--  ""Immediately upon your being taken ill, all the papers that were on your person were brought me, and I examined them that I might discover some trace by which I could send to your relations an account of your misfortune and illness."
7.97903,9.284698,"I found several letters, and, among others, one which I discovered from its commencement to be from your father."
10.300749,9.7413645,"I instantly wrote to Geneva: nearly two months have elapsed since the departure of my letter.--But you are ill; even now you tremble: you are unfit for agitation of any kind."""
10.775858,10.496755,"""This suspense is a thousand times worse than the most horrible event: tell me what new scene of death has been acted, and whose murder I am now to lament?"""
9.779861,9.807832,"""Your family is perfectly well,"" said Mr. Kirwin, with gentleness; ""and some one, a friend, is come to visit you."""
10.801217,11.462264,"I know not by what chain of thought, the idea presented itself, but it instantly darted into my mind that the murderer had come to mock at my misery, and taunt me with the death of Clerval, as a new incitement for me to comply with his hellish desires."
9.427634,10.740295,"He could not help regarding my exclamation as a presumption of my guilt, and said, in rather a severe tone--  ""I should have thought, young man, that the presence of your father would have been welcome, instead of inspiring such violent repugnance."""
8.341715,10.468946,"cried I, while every feature and every muscle was relaxed from anguish to pleasure: ""is my father indeed come?"
8.174876,10.196717,"My change of manner surprised and pleased the magistrate; perhaps he thought that my former exclamation was a momentary return of delirium, and now he instantly resumed his former benevolence."
8.646984,10.398604,"My father calmed me with assurances of their welfare, and endeavoured, by dwelling on these subjects so interesting to my heart, to raise my desponding spirits; but he soon felt that a prison cannot be the abode of cheerfulness."
11.074177,11.259209,"And poor Clerval--""  The name of my unfortunate and murdered friend was an agitation too great to be endured in my weak state; I shed tears."
10.484364,11.717039,"yes, my father,"" replied I; ""some destiny of the most horrible kind hangs over me, and I must live to fulfil it, or surely I should have died on the coffin of Henry."""
10.204781,9.7981415,"We were not allowed to converse for any length of time, for the precarious state of my health rendered every precaution necessary that could ensure tranquillity."
8.400983,10.245255,"But the appearance of my father was to me like that of my good angel, and I gradually recovered my health."
8.139106,11.851171,"As my sickness quitted me, I was absorbed by a gloomy and black melancholy, that nothing could dissipate."
8.019596,12.176526,More than once the agitation into which these reflections threw me made my friends dread a dangerous relapse.
9.177772,11.353544,"very soon, will death extinguish these throbbings, and relieve me from the mighty weight of anguish that bears me to the dust; and, in executing the award of justice, I shall also sink to rest."
8.663908,12.176003,"Then the appearance of death was distant, although the wish was ever present to my thoughts; and I often sat for hours motionless and speechless, wishing for some mighty revolution that might bury me and my destroyer in its ruins."
8.247203,11.413542,"I had already been three months in prison; and although I was still weak, and in continual danger of a relapse, I was obliged to travel nearly a hundred miles to the county-town, where the court was held."
11.380832,10.493748,"I was spared the disgrace of appearing publicly as a criminal, as the case was not brought before the court that decides on life and death."
11.293462,10.497763,"The grand jury rejected the bill, on its being proved that I was on the Orkney Islands at the hour the body of my friend was found; and a fortnight after my removal I was liberated from prison."
8.203056,10.036881,"My father was enraptured on finding me freed from the vexations of a criminal charge, that I was again allowed to breathe the fresh atmosphere, and permitted to return to my native country."
7.875087,11.947944,I did not participate in these feelings; for to me the walls of a dungeon or a palace were alike hateful.
8.335437,11.367611,"The cup of life was poisoned for ever; and although the sun shone upon me, as upon the happy and gay of heart, I saw around me nothing but a dense and frightful darkness, penetrated by no light but the glimmer of two eyes that glared upon me."
8.062491,11.201091,"Sometimes they were the expressive eyes of Henry, languishing in death, the dark orbs nearly covered by the lids, and the long black lashes that fringed them; sometimes it was the watery, clouded eyes of the monster, as I first saw them in my chamber at Ingolstadt."
10.334247,9.505066,"He talked of Geneva, which I should soon visit--of Elizabeth and Ernest; but these words only drew deep groans from me."
7.7561517,10.452121,"Sometimes, indeed, I felt a wish for happiness; and thought, with melancholy delight, of my beloved cousin; or longed, with a devouring _maladie du pays_, to see once more the blue lake and rapid Rhone, that had been so dear to me in early childhood: but my general state of feeling was a torpor, in which a prison was as welcome a residence as the divinest scene in nature; and these fits were seldom interrupted but by paroxysms of anguish and despair."
8.668984,12.107304,At these moments I often endeavoured to put an end to the existence I loathed; and it required unceasing attendance and vigilance to restrain me from committing some dreadful act of violence.
7.418375,8.306438,"It was necessary that I should return without delay to Geneva, there to watch over the lives of those I so fondly loved; and to lie in wait for the murderer, that if any chance led me to the place of his concealment, or if he dared again to blast me by his presence, I might, with unfailing aim, put an end to the existence of the monstrous Image which I had endued with the mockery of a soul still more monstrous."
7.6925106,11.981683,"My father still desired to delay our departure, fearful that I could not sustain the fatigues of a journey: for I was a shattered wreck,--the shadow of a human being."
7.7910876,8.700845,"Still, as I urged our leaving Ireland with such inquietude and impatience, my father thought it best to yield."
5.912484,9.131694,"We took our passage on board a vessel bound for Havre-de-Grace, and sailed with a fair wind from the Irish shores."
7.293966,8.272996,I hailed the darkness that shut Ireland from my sight; and my pulse beat with a feverish joy when I reflected that I should soon see Geneva.
7.3705854,11.287426,"The past appeared to me in the light of a frightful dream; yet the vessel in which I was, the wind that blew me from the detested shore of Ireland, and the sea which surrounded me, told me too forcibly that I was deceived by no vision, and that Clerval, my friend and dearest companion, had fallen a victim to me and the monster of my creation."
7.575384,8.4365835,"I repassed, in my memory, my whole life; my quiet happiness while residing with my family in Geneva, the death of my mother, and my departure for Ingolstadt."
9.133786,12.85531,"I remembered, shuddering, the mad enthusiasm that hurried me on to the creation of my hideous enemy, and I called to mind the night in which he first lived."
8.197634,12.004362,"I was unable to pursue the train of thought; a thousand feelings pressed upon me, and I wept bitterly."
7.8753204,10.582044,"Ever since my recovery from the fever, I had been in the custom of taking every night a small quantity of laudanum; for it was by means of this drug only that I was enabled to gain the rest necessary for the preservation of life."
6.993424,11.78831,"Oppressed by the recollection of my various misfortunes, I now swallowed double my usual quantity, and soon slept profoundly."
6.934225,11.759335,But sleep did not afford me respite from thought and misery; my dreams presented a thousand objects that scared me.
7.1445813,11.65002,"Towards morning I was possessed by a kind of night-mare; I felt the fiend's grasp in my neck, and could not free myself from it; groans and cries rung in my ears."
7.4070635,11.28663,"My father, who was watching over me, perceiving my restlessness, awoke me; the dashing waves were around: the cloudy sky above; the fiend was not here: a sense of security, a feeling that a truce was established between the present hour and the irresistible, disastrous future, imparted to me a kind of calm forgetfulness, of which the human mind is by its structure peculiarly susceptible."
7.8778524,12.184972,"I soon found that I had overtaxed my strength, and that I must repose before I could continue my journey."
9.216076,10.095014,"My father's care and attentions were indefatigable; but he did not know the origin of my sufferings, and sought erroneous methods to remedy the incurable ill."
8.760199,11.567562,"they were my brethren, my fellow beings, and I felt attracted even to the most repulsive among them, as to creatures of an angelic nature and celestial mechanism."
9.57382,12.211405,"I had unchained an enemy among them, whose joy it was to shed their blood, and to revel in their groans."
10.052592,12.373686,"How they would, each and all, abhor me, and hunt me from the world, did they know my unhallowed acts, and the crimes which had their source in me!"
8.856878,10.545507,"My father yielded at length to my desire to avoid society, and strove by various arguments to banish my despair."
10.760767,11.077833,"Sometimes he thought that I felt deeply the degradation of being obliged to answer a charge of murder, and he endeavoured to prove to me the futility of pride."
9.358578,10.645067,"Human beings, their feelings and passions, would indeed be degraded if such a wretch as I felt pride."
11.6027155,9.714116,"Justine, poor unhappy Justine, was as innocent as I, and she suffered the same charge; she died for it; and I am the cause of this--I murdered her."
7.947321,11.254941,"My father had often, during my imprisonment, heard me make the same assertion; when I thus accused myself, he sometimes seemed to desire an explanation, and at others he appeared to consider it as the offspring of delirium, and that, during my illness, some idea of this kind had presented itself to my imagination, the remembrance of which I preserved in my convalescence."
9.033723,12.264769,I had a persuasion that I should be supposed mad; and this in itself would for ever have chained my tongue.
8.47637,12.424747,"But, besides, I could not bring myself to disclose a secret which would fill my hearer with consternation, and make fear and unnatural horror the inmates of his breast."
9.407522,11.174025,"I checked, therefore, my impatient thirst for sympathy, and was silent when I would have given the world to have confided the fatal secret."
8.225136,11.409414,I could offer no explanation of them; but their truth in part relieved the burden of my mysterious woe.
9.623866,9.537981,"Upon this occasion my father said, with an expression of unbounded wonder, ""My dearest Victor, what infatuation is this?"
8.313344,10.622979,"""I am not mad,"" I cried energetically; ""the sun and the heavens, who have viewed my operations, can bear witness of my truth."
9.690224,11.3906355,"A thousand times would I have shed my own blood, drop by drop, to have saved their lives; but I could not, my father, indeed I could not sacrifice the whole human race."""
9.170089,10.765772,"The conclusion of this speech convinced my father that my ideas were deranged, and he instantly changed the subject of our conversation, and endeavoured to alter the course of my thoughts."
9.402297,10.186197,"He wished as much as possible to obliterate the memory of the scenes that had taken place in Ireland, and never alluded to them, or suffered me to speak of my misfortunes."
8.119727,10.705692,"As time passed away I became more calm: misery had her dwelling in my heart, but I no longer talked in the same incoherent manner of my own crimes; sufficient for me was the consciousness of them."
9.427771,11.895953,"By the utmost self-violence, I curbed the imperious voice of wretchedness, which sometimes desired to declare itself to the whole world; and my manners were calmer and more composed than they had ever been since my journey to the sea of ice."
7.9525027,8.705845,"A few days before we left Paris on our way to Switzerland, I received the following letter from Elizabeth:--  ""My dear Friend,  ""It gave me the greatest pleasure to receive a letter from my uncle dated at Paris; you are no longer at a formidable distance, and I may hope to see you in less than a fortnight."
5.3511214,9.871587,"This winter has been passed most miserably, tortured as I have been by anxious suspense; yet I hope to see peace in your countenance, and to find that your heart is not totally void of comfort and tranquillity."
8.272672,10.904949,"""Yet I fear that the same feelings now exist that made you so miserable a year ago, even perhaps augmented by time."
9.895041,10.210325,"I would not disturb you at this period, when so many misfortunes weigh upon you; but a conversation that I had with my uncle previous to his departure renders some explanation necessary before we meet."
9.872811,10.324283,"But you are distant from me, and it is possible that you may dread, and yet be pleased with this explanation; and, in a probability of this being the case, I dare not any longer postpone writing what, during your absence, I have often wished to express to you, but have never had the courage to begin."
9.762014,9.156871,"""You well know, Victor, that our union had been the favourite plan of your parents ever since our infancy."
10.41543,10.722327,"We were told this when young, and taught to look forward to it as an event that would certainly take place."
9.341654,9.242172,"We were affectionate playfellows during childhood, and, I believe, dear and valued friends to one another as we grew older."
9.468021,9.413989,"But as brother and sister often entertain a lively affection towards each other, without desiring a more intimate union, may not such also be our case?"
7.634546,8.747528,"""You have travelled; you have spent several years of your life at Ingolstadt; and I confess to you, my friend, that when I saw you last autumn so unhappy, flying to solitude, from the society of every creature, I could not help supposing that you might regret our connection, and believe yourself bound in honour to fulfil the wishes of your parents, although they opposed themselves to your inclinations."
9.597894,10.244067,"I confess to you, my friend, that I love you, and that in my airy dreams of futurity you have been my constant friend and companion."
10.334848,10.542708,"But it is your happiness I desire as well as my own, when I declare to you, that our marriage would render me eternally miserable, unless it were the dictate of your own free choice."
9.815207,10.924672,"Even now I weep to think, that, borne down as you are by the cruellest misfortunes, you may stifle, by the word _honour_, all hope of that love and happiness which would alone restore you to yourself."
9.792761,11.223056,"I, who have so disinterested an affection for you, may increase your miseries tenfold, by being an obstacle to your wishes."
10.409999,10.163563,"Victor, be assured that your cousin and playmate has too sincere a love for you not to be made miserable by this supposition."
9.385689,10.543601,"Be happy, my friend; and if you obey me in this one request, remain satisfied that nothing on earth will have the power to interrupt my tranquillity."
10.09321,10.223183,"""Do not let this letter disturb you; do not answer to-morrow, or the next day, or even until you come, if it will give you pain."
9.986084,9.855091,"My uncle will send me news of your health; and if I see but one smile on your lips when we meet, occasioned by this or any other exertion of mine, I shall need no other happiness."
10.3839035,10.71908,"*       *       *       *       *  This letter revived in my memory what I had before forgotten, the threat of the fiend--""_I will be with you on your wedding night!_"" Such was my sentence, and on that night would the dæmon employ every art to destroy me, and tear me from the glimpse of happiness which promised partly to console my sufferings."
10.282727,12.132929,"Well, be it so; a deadly struggle would then assuredly take place, in which if he were victorious I should be at peace, and his power over me be at an end."
8.048396,10.623927,"such as the peasant enjoys when his family have been massacred before his eyes, his cottage burnt, his lands laid waste, and he is turned adrift, homeless, penniless, and alone, but free."
10.584983,9.433381,"I read and re-read her letter, and some softened feelings stole into my heart, and dared to whisper paradisiacal dreams of love and joy; but the apple was already eaten, and the angel's arm bared to drive me from all hope."
10.466045,10.775253,"If the monster executed his threat, death was inevitable; yet, again, I considered whether my marriage would hasten my fate."
10.192004,12.247509,"My destruction might indeed arrive a few months sooner; but if my torturer should suspect that I postponed it, influenced by his menaces, he would surely find other, and perhaps more dreadful means of revenge."
10.58662,10.971251,"He had vowed _to be with me on my wedding-night_, yet he did not consider that threat as binding him to peace in the mean time; for, as if to show me that he was not yet satiated with blood, he had murdered Clerval immediately after the enunciation of his threats."
10.589404,10.323688,"I resolved, therefore, that if my immediate union with my cousin would conduce either to hers or my father's happiness, my adversary's designs against my life should not retard it a single hour."
9.944223,10.139153,"""I fear, my beloved girl,"" I said, ""little happiness remains for us on earth; yet all that I may one day enjoy is centred in you."
10.693522,9.370021,"I have one secret, Elizabeth, a dreadful one; when revealed to you, it will chill your frame with horror, and then, far from being surprised at my misery, you will only wonder that I survive what I have endured."
10.318024,10.348676,"I will confide this tale of misery and terror to you the day after our marriage shall take place; for, my sweet cousin, there must be perfect confidence between us."
10.389373,8.908078,"The sweet girl welcomed me with warm affection; yet tears were in her eyes, as she beheld my emaciated frame and feverish cheeks."
10.507774,8.62514,"She was thinner, and had lost much of that heavenly vivacity that had before charmed me; but her gentleness, and soft looks of compassion, made her a more fit companion for one blasted and miserable as I was."
7.9367065,11.56905,"Memory brought madness with it; and when I thought of what had passed, a real insanity possessed me; sometimes I was furious, and burnt with rage; sometimes low and despondent."
7.828007,12.028106,"I neither spoke, nor looked at any one, but sat motionless, bewildered by the multitude of miseries that overcame me."
10.717294,9.372053,"Elizabeth alone had the power to draw me from these fits; her gentle voice would soothe me when transported by passion, and inspire me with human feelings when sunk in torpor."
9.527788,11.140868,The agonies of remorse poison the luxury there is otherwise sometimes found in indulging the excess of grief.
10.535325,10.339073,"Let the day therefore be fixed; and on it I will consecrate myself, in life or death, to the happiness of my cousin."""
9.891603,10.909783,"Heavy misfortunes have befallen us; but let us only cling closer to what remains, and transfer our love for those whom we have lost, to those who yet live."
9.532323,10.799854,"And when time shall have softened your despair, new and dear objects of care will be born to replace those of whom we have been so cruelly deprived."""
10.400908,10.895913,"But to me the remembrance of the threat returned: nor can you wonder, that, omnipotent as the fiend had yet been in his deeds of blood, I should almost regard him as invincible; and that when he had pronounced the words, ""I shall be with you on your wedding-night,"" I should regard the threatened fate as unavoidable."
10.695742,10.034206,"But death was no evil to me, if the loss of Elizabeth were balanced with it; and I therefore, with a contented and even cheerful countenance, agreed with my father, that if my cousin would consent, the ceremony should take place in ten days, and thus put, as I imagined, the seal to my fate."
10.4089985,10.986524,"if for one instant I had thought what might be the hellish intention of my fiendish adversary, I would rather have banished myself for ever from my native country, and wandered a friendless outcast over the earth, than have consented to this miserable marriage."
8.864889,12.510824,"But, as if possessed of magic powers, the monster had blinded me to his real intentions; and when I thought that I had prepared only my own death, I hastened that of a far dearer victim."
10.464811,10.574148,"As the period fixed for our marriage drew nearer, whether from cowardice or a prophetic feeling, I felt my heart sink within me."
9.636746,9.647236,"But I concealed my feelings by an appearance of hilarity, that brought smiles and joy to the countenance of my father, but hardly deceived the ever-watchful and nicer eye of Elizabeth."
10.15634,9.452683,"She looked forward to our union with placid contentment, not unmingled with a little fear, which past misfortunes had impressed, that what now appeared certain and tangible happiness, might soon dissipate into an airy dream, and leave no trace but deep and everlasting regret."
8.891514,9.065231,Preparations were made for the event; congratulatory visits were received; and all wore a smiling appearance.
8.807327,10.50787,"I shut up, as well as I could, in my own heart the anxiety that preyed there, and entered with seeming earnestness into the plans of my father, although they might only serve as the decorations of my tragedy."
10.588106,9.484895,"Through my father's exertions, a part of the inheritance of Elizabeth had been restored to her by the Austrian government."
6.3863435,8.726654,"It was agreed that, immediately after our union, we should proceed to Villa Lavenza, and spend our first days of happiness beside the beautiful lake near which it stood."
8.06403,11.25268,"In the mean time I took every precaution to defend my person, in case the fiend should openly attack me."
8.932348,11.783601,"I carried pistols and a dagger constantly about me, and was ever on the watch to prevent artifice; and by these means gained a greater degree of tranquillity."
10.464892,10.665587,"Indeed, as the period approached, the threat appeared more as a delusion, not to be regarded as worthy to disturb my peace, while the happiness I hoped for in my marriage wore a greater appearance of certainty, as the day fixed for its solemnisation drew nearer, and I heard it continually spoken of as an occurrence which no accident could possibly prevent."
10.2503605,9.479893,"But on the day that was to fulfil my wishes and my destiny, she was melancholy, and a presentiment of evil pervaded her; and perhaps also she thought of the dreadful secret which I had promised to reveal to her on the following day."
10.1324415,8.7772665,"My father was in the mean time overjoyed, and, in the bustle of preparation, only recognised in the melancholy of his niece the diffidence of a bride."
6.384435,8.951213,"After the ceremony was performed, a large party assembled at my father's; but it was agreed that Elizabeth and I should commence our journey by water, sleeping that night at Evian, and continuing our voyage on the following day."
4.5922275,10.817803,"We passed rapidly along: the sun was hot, but we were sheltered from its rays by a kind of canopy, while we enjoyed the beauty of the scene, sometimes on one side of the lake, where we saw Mont Salêve, the pleasant banks of Montalègre, and at a distance, surmounting all, the beautiful Mont Blanc, and the assemblage of snowy mountains that in vain endeavour to emulate her; sometimes coasting the opposite banks, we saw the mighty Jura opposing its dark side to the ambition that would quit its native country, and an almost insurmountable barrier to the invader who should wish to enslave it."
9.526653,10.87014,"if you knew what I have suffered, and what I may yet endure, you would endeavour to let me taste the quiet and freedom from despair, that this one day at least permits me to enjoy."""
10.351586,9.762902,"""Be happy, my dear Victor,"" replied Elizabeth; ""there is, I hope, nothing to distress you; and be assured that if a lively joy is not painted in my face, my heart is contented."
10.11415,11.440319,Something whispers to me not to depend too much on the prospect that is opened before us; but I will not listen to such a sinister voice.
4.5532484,10.75921,"Observe how fast we move along, and how the clouds, which sometimes obscure and sometimes rise above the dome of Mont Blanc, render this scene of beauty still more interesting."
5.6265893,10.562497,"Look also at the innumerable fish that are swimming in the clear waters, where we can distinguish every pebble that lies at the bottom."
10.881286,9.3316145,Thus Elizabeth endeavoured to divert her thoughts and mine from all reflection upon melancholy subjects.
11.013877,8.499024,"But her temper was fluctuating; joy for a few instants shone in her eyes, but it continually gave place to distraction and reverie."
5.4411063,10.796538,"The sun sunk lower in the heavens; we passed the river Drance, and observed its path through the chasms of the higher, and the glens of the lower hills."
4.564163,10.719919,"The Alps here come closer to the lake, and we approached the amphitheatre of mountains which forms its eastern boundary."
4.6777134,10.822015,"The spire of Evian shone under the woods that surrounded it, and the range of mountain above mountain by which it was overhung."
5.666989,10.154611,"The wind, which had hitherto carried us along with amazing rapidity, sunk at sunset to a light breeze; the soft air just ruffled the water, and caused a pleasant motion among the trees as we approached the shore, from which it wafted the most delightful scent of flowers and hay."
5.7622776,10.218412,"The sun sunk beneath the horizon as we landed; and as I touched the shore, I felt those cares and fears revive, which soon were to clasp me, and cling to me for ever."
5.852989,10.349948,"It was eight o'clock when we landed; we walked for a short time on the shore, enjoying the transitory light, and then retired to the inn, and contemplated the lovely scene of waters, woods, and mountains, obscured in darkness, yet still displaying their black outlines."
5.5027285,10.830385,"The moon had reached her summit in the heavens, and was beginning to descend; the clouds swept across it swifter than the flight of the vulture, and dimmed her rays, while the lake reflected the scene of the busy heavens, rendered still busier by the restless waves that were beginning to rise."
6.55112,11.567019,"I had been calm during the day; but so soon as night obscured the shapes of objects, a thousand fears arose in my mind."
8.902744,11.760429,"I was anxious and watchful, while my right hand grasped a pistol which was hidden in my bosom; every sound terrified me; but I resolved that I would sell my life dearly, and not shrink from the conflict until my own life, or that of my adversary, was extinguished."
10.534083,9.895979,"Elizabeth observed my agitation for some time in timid and fearful silence; but there was something in my glance which communicated terror to her, and trembling she asked, ""What is it that agitates you, my dear Victor?"
6.6538925,11.052387,"peace, peace, my love,"" replied I; ""this night, and all will be safe: but this night is dreadful, very dreadful."""
10.437688,10.64416,"I passed an hour in this state of mind, when suddenly I reflected how fearful the combat which I momentarily expected would be to my wife, and I earnestly entreated her to retire, resolving not to join her until I had obtained some knowledge as to the situation of my enemy."
6.750504,10.929417,"She left me, and I continued some time walking up and down the passages of the house, and inspecting every corner that might afford a retreat to my adversary."
7.3967004,11.465168,"But I discovered no trace of him, and was beginning to conjecture that some fortunate chance had intervened to prevent the execution of his menaces; when suddenly I heard a shrill and dreadful scream."
7.297166,11.114918,"As I heard it, the whole truth rushed into my mind, my arms dropped, the motion of every muscle and fibre was suspended; I could feel the blood trickling in my veins, and tingling in the extremities of my limbs."
11.236808,8.920668,"She was there, lifeless and inanimate, thrown across the bed, her head hanging down, and her pale and distorted features half covered by her hair."
11.415677,9.352023,Every where I turn I see the same figure--her bloodless arms and relaxed form flung by the murderer on its bridal bier.
7.225379,11.534894,"When I recovered, I found myself surrounded by the people of the inn; their countenances expressed a breathless terror: but the horror of others appeared only as a mockery, a shadow of the feelings that oppressed me."
10.785629,9.318852,"I escaped from them to the room where lay the body of Elizabeth, my love, my wife, so lately living, so dear, so worthy."
11.176396,8.657701,"She had been moved from the posture in which I had first beheld her; and now, as she lay, her head upon her arm, and a handkerchief thrown across her face and neck, I might have supposed her asleep."
10.73005,9.216359,"I rushed towards her, and embraced her with ardour; but the deadly languor and coldness of the limbs told me, that what I now held in my arms had ceased to be the Elizabeth whom I had loved and cherished."
11.146911,9.063073,"The murderous mark of the fiend's grasp was on her neck, and the breath had ceased to issue from her lips."
6.702005,11.595995,"The windows of the room had before been darkened, and I felt a kind of panic on seeing the pale yellow light of the moon illuminate the chamber."
8.931857,12.74469,"The shutters had been thrown back; and, with a sensation of horror not to be described, I saw at the open window a figure the most hideous and abhorred."
10.594503,10.767316,"A grin was on the face of the monster; he seemed to jeer, as with his fiendish finger he pointed towards the corpse of my wife."
6.9475513,10.788612,"I rushed towards the window, and drawing a pistol from my bosom, fired; but he eluded me, leaped from his station, and, running with the swiftness of lightning, plunged into the lake."
5.724877,9.660634,"I pointed to the spot where he had disappeared, and we followed the track with boats; nets were cast, but in vain."
7.378517,11.561722,"After passing several hours, we returned hopeless, most of my companions believing it to have been a form conjured up by my fancy."
6.4198475,10.135665,"After having landed, they proceeded to search the country, parties going in different directions among the woods and vines."
7.277945,11.55603,"I attempted to accompany them, and proceeded a short distance from the house; but my head whirled round, my steps were like those of a drunken man, I fell at last in a state of utter exhaustion; a film covered my eyes, and my skin was parched with the heat of fever."
7.184812,11.551469,"In this state I was carried back, and placed on a bed, hardly conscious of what had happened; my eyes wandered round the room, as if to seek something that I had lost."
6.7971587,11.045998,"After an interval, I arose, and, as if by instinct, crawled into the room where the corpse of my beloved lay."
8.330306,11.505524,"There were women weeping around--I hung over it, and joined my sad tears to theirs--all this time no distinct idea presented itself to my mind; but my thoughts rambled to various subjects, reflecting confusedly on my misfortunes, and their cause."
11.076598,11.170168,"The death of William, the execution of Justine, the murder of Clerval, and lastly of my wife; even at that moment I knew not that my only remaining friends were safe from the malignity of the fiend; my father even now might be writhing under his grasp, and Ernest might be dead at his feet."
5.1313133,10.209789,"There were no horses to be procured, and I must return by the lake; but the wind was unfavourable, and the rain fell in torrents."
